Date,DayOfWeek,Time,BadgeCode,ReaderCode,ResourceId,UserId,UserName,Result
2025-12-30,星期二,15:59:03,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,15:59:04,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,15:59:05,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:34,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:35,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:02:36,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,16:02:37,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:38,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:39,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:40,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:41,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,16:02:42,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:43,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:02:44,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:45,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:46,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:47,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:48,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:49,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:02:50,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:02:51,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:02:52,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:53,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:02:54,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:02:55,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:06,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:07,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:08,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:09,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:10,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:11,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:12,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:13,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:14,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:15,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:16,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:17,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:18,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:19,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:20,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:21,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:09:22,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:23,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:09:24,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:25,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:26,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:27,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:28,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:29,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:30,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:31,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:32,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:33,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:09:34,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:35,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:36,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:37,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:38,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:39,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:40,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:41,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:42,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:09:43,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:44,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:09:45,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:46,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:09:47,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:10:51,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:10:53,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:10:59,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:11:27,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:11:30,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,16:32:07,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:32:08,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:09,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:32:10,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:32:11,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:32:12,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:32:13,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:32:14,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:15,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:16,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,16:32:17,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:18,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,16:32:19,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:20,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,16:32:21,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
